ID,Count
18290,294.0776527430269
18291,242.9858582615712
18292,204.52193120306498
18293,183.0808646411819
18294,196.86164397958453
18295,228.30750991516476
18296,262.9103427064823
18297,339.73760719328743
18298,482.2189495500231
18299,534.6029338964498
18300,540.2669038435081
18301,477.8239564763495
18302,510.9102071506953
18303,504.4569954897027
18304,491.58152282316587
18305,503.033265339076
18306,515.4135275184383
18307,546.9058194371911
18308,525.5576048416533
18309,490.55241352950645
18310,492.33207621778973
18311,480.6946297691892
18288,435.0611171712861
18289,347.20153273258677
18290,293.8394373615991
18291,242.7890294023653
18292,204.35625975745376
18293,182.93256136959417
18294,196.70217769178032
18295,228.1225711411709
18296,262.69737416914205
18297,339.46240531062807
18298,481.82833173215323
18299,534.1698828277177
18300,539.8292647187006
18301,477.4368987894235
18302,510.49634819631177
18303,504.0483639106839
18304,491.1833209235318
18305,502.6257870419123
18306,514.9960206834046
18307,546.4628025089507
18308,525.1318808734025
18309,490.1550452520828
18310,491.93326633804736
18311,480.3052467150445
18288,434.7084134944008
18289,346.9200567459226
18290,293.60122198017126
18291,242.5922005431595
18292,204.19058831184253
18293,182.78425809800643
18294,196.54271140397614
18295,227.93763236717712
18296,262.4844056318018
18297,339.1872034279687
18298,481.43771391428334
18299,533.7368317589858
18300,539.3916255938931
18301,477.0498411024974
18302,510.08248924192833
18303,503.63973233166513
18304,490.7851190238978
18305,502.2183087447486
18306,514.5785138483711
18307,546.0197855807105
18308,524.7061569051516
18309,489.75767697465926
18310,491.53445645830493
18311,479.91586366089984
18288,434.3557098175154
18289,346.6385807592583
18290,293.3630065987434
18291,242.39537168395358
18292,204.0249168662313
18293,182.6359548264187
18294,196.3832451161719
18295,227.75269359318327
18296,262.27143709446153
18297,338.91200154530935
18298,481.04709609641344
18299,533.3037806902537
18300,538.9539864690855
18301,476.66278341557125
18302,509.6686302875449
18303,503.2311007526464
18304,490.38691712426385
18305,501.81083044758486
18306,514.1610070133374
18307,545.5767686524703
18308,524.2804329369008
18309,489.3603086972356
18310,491.1356465785625
18311,479.5264806067552
18288,434.0030061406301
18289,346.35710477259414
18290,293.12479121731565
18291,242.19854282474773
18292,203.85924542062008
18293,182.48765155483096
18294,196.22377882836776
18295,227.56775481918947
18296,262.0584685571213
18297,338.63679966265
18298,480.65647827854355
18299,532.8707296215218
18300,538.516347344278
18301,476.2757257286453
18302,509.25477133316144
18303,502.8224691736276
18304,489.98871522462974
18305,501.4033521504212
18306,513.7435001783037
18307,545.13375172423
18308,523.85470896865
18309,488.96294041981207
18310,490.7368366988201
18311,479.13709755261056
18288,433.65030246374465
18289,346.0756287859299
18290,292.8865758358878
18291,242.00171396554188
18292,203.69357397500883
18293,182.3393482832432
18294,196.06431254056352
18295,227.38281604519563
18296,261.84550001978096
18297,338.36159777999063
18298,480.26586046067365
18299,532.4376785527897
18300,538.0787082194704
18301,475.88866804171914
18302,508.840912378778
18303,502.4138375946088
18304,489.59051332499575
18305,500.9958738532574
18306,513.32599334327
18307,544.6907347959898
18308,523.4289850003992
18309,488.5655721423885
18310,490.33802681907775
18311,478.74771449846594
18288,433.2975987868593
18289,345.79415279926565
18290,292.64836045446
18291,241.80488510633603
18292,203.52790252939764
18293,182.1910450116555
18294,195.90484625275928
18295,227.1978772712018
18296,261.6325314824407
18297,338.08639589733133
18298,479.87524264280376
18299,532.0046274840577
18300,537.641069094663
18301,475.5016103547932
18302,508.42705342439456
18303,502.00520601559015
18304,489.19231142536177
18305,500.5883955560938
18306,512.9084865082365
18307,544.2477178677494
18308,523.0032610321484
18309,488.16820386496494
18310,489.93921693933544
18311,478.35833144432127
18288,432.94489510997386
18289,345.5126768126014
18290,292.41014507303214
18291,241.60805624713018
18292,203.3622310837864
18293,182.04274174006773
18294,195.74537996495513
18295,227.01293849720798
18296,261.41956294510044
18297,337.81119401467197
18298,479.48462482493386
18299,531.5715764153256
18300,537.2034299698554
18301,475.11455266786703
18302,508.01319447001106
18303,501.59657443657136
18304,488.79410952572766
18305,500.18091725893004
18306,512.4909796732029
18307,543.8047009395092
18308,522.5775370638976
18309,487.77083558754134
18310,489.5404070595929
18311,477.96894839017654
18288,432.5921914330885
18289,345.2312008259372
18290,292.17192969160436
18291,241.41122738792433
18292,203.1965596381752
18293,181.89443846848
18294,195.5859136771509
18295,226.8279997232142
18296,261.2065944077601
18297,337.5359921320126
18298,479.09400700706396
18299,531.1385253465936
18300,536.765790845048
18301,474.72749498094095
18302,507.5993355156277
18303,501.1879428575527
18304,488.39590762609373
18305,499.7734389617664
18306,512.0734728381692
18307,543.361684011269
18308,522.1518130956468
18309,487.3734673101178
18310,489.1415971798506
18311,477.579565336032
18288,432.23948775620306
18289,344.949724839273
18290,291.9337143101766
18291,241.21439852871848
18292,203.03088819256402
18293,181.74613519689228
18294,195.42644738934672
18295,226.6430609492204
18296,260.9936258704199
18297,337.2607902493533
18298,478.7033891891941
18299,530.7054742778616
18300,536.3281517202405
18301,474.34043729401503
18302,507.18547656124423
18303,500.77931127853395
18304,487.9977057264597
18305,499.3659606646027
18306,511.65596600313563
18307,542.9186670830287
18308,521.7260891273961
18309,486.97609903269415
18310,488.74278730010826
18311,477.19018228188736
18288,431.88678407931764
18289,344.66824885260877
18290,291.69549892874875
18291,241.01756966951262
18292,202.86521674695277
18293,181.59783192530452
18294,195.2669811015425
18295,226.45812217522655
18296,260.7806573330796
18297,336.98558836669395
18298,478.3127713713243
18299,530.2724232091296
18300,535.8905125954329
18301,473.9533796070889
18302,506.7716176068608
18303,500.37067969951516
18304,487.59950382682564
18305,498.95848236743893
18306,511.23845916810194
18307,542.4756501547884
18308,521.3003651591453
18309,486.5787307552705
18310,488.34397742036583
18311,476.8007992277426
18288,431.5340804024323
18289,344.3867728659446
18290,291.4572835473209
18291,240.82074081030677
18292,202.69954530134152
18293,181.4495286537168
18294,195.1075148137383
18295,226.27318340123273
18296,260.5676887957394
18297,336.71038648403464
18298,477.92215355345434
18299,529.8393721403976
18300,535.4528734706255
18301,473.5663219201628
18302,506.35775865247734
18303,499.96204812049643
18304,487.20130192719165
18305,498.5510040702753
18306,510.82095233306836
18307,542.0326332265482
18308,520.8746411908944
18309,486.18136247784696
18310,487.9451675406235
18311,476.411416173598
18288,431.1813767255469
18289,344.10529687928033
18290,291.2190681658931
18291,240.62391195110092
18292,202.5338738557303
18293,181.30122538212905
18294,194.9480485259341
18295,226.08824462723888
18296,260.3547202583991
18297,336.4351846013752
18298,477.5315357355845
18299,529.4063210716655
18300,535.0152343458179
18301,473.1792642332367
18302,505.9438996980938
18303,499.55341654147765
18304,486.80310002755755
18305,498.14352577311155
18306,510.40344549803467
18307,541.5896162983079
18308,520.4489172226436
18309,485.78399420042336
18310,487.5463576608811
18311,476.02203311945334
18288,430.8286730486616
18289,343.82382089261614
18290,290.98085278446524
18291,240.42708309189507
18292,202.3682024101191
18293,181.1529221105413
18294,194.78858223812992
18295,225.90330585324506
18296,260.1417517210588
18297,336.1599827187159
18298,477.14091791771455
18299,528.9732700029335
18300,534.5775952210104
18301,472.7922065463107
18302,505.53004074371046
18303,499.14478496245897
18304,486.4048981279236
18305,497.73604747594777
18306,509.98593866300104
18307,541.1465993700676
18308,520.0231932543928
18309,485.3866259229998
18310,487.14754778113866
18311,475.63265006530867
18288,430.47596937177616
18289,343.5423449059519
18290,290.74263740303746
18291,240.23025423268916
18292,202.20253096450784
18293,181.00461883895358
18294,194.62911595032568
18295,225.71836707925127
18296,259.9287831837185
18297,335.8847808360565
18298,476.7503000998447
18299,528.5402189342014
18300,534.1399560962028
18301,472.40514885938467
18302,505.1161817893269
18303,498.7361533834402
18304,486.0066962282895
18305,497.32856917878416
18306,509.5684318279674
18307,540.7035824418273
18308,519.597469286142
18309,484.98925764557623
18310,486.7487379013963
18311,475.243267011164
18288,430.1232656948908
18289,343.26086891928765
18290,290.5044220216097
18291,240.03342537348337
18292,202.03685951889668
18293,180.85631556736584
18294,194.46964966252153
18295,225.53342830525747
18296,259.71581464637825
18297,335.6095789533972
18298,476.35968228197476
18299,528.1071678654695
18300,533.7023169713954
18301,472.0180911724586
18302,504.7023228349436
18303,498.3275218044215
18304,485.6084943286555
18305,496.9210908816204
18306,509.1509249929338
18307,540.2605655135872
18308,519.1717453178912
18309,484.5918893681527
18310,486.3499280216539
18311,474.8538839570194
18312,429.77056201800536
18313,342.9793929326234
18314,290.2662066401818
18315,239.83659651427746
18316,201.87118807328542
18317,180.70801229577808
18318,194.3101833747173
18319,225.34848953126362
18320,259.502846109038
18321,335.33437707073784
18322,475.9690644641049
18323,527.6741167967375
18324,533.2646778465878
18325,471.63103348553244
18326,504.28846388056
18327,497.9188902254027
18328,485.21029242902154
18329,496.5136125844567
18330,508.73341815790013
18331,539.8175485853468
18332,518.7460213496404
18333,484.19452109072904
18334,485.9511181419115
18335,474.46450090287476
18312,429.41785834112
18313,342.69791694595926
18314,290.027991258754
18315,239.63976765507164
18316,201.70551662767423
18317,180.55970902419037
18318,194.15071708691312
18319,225.1635507572698
18320,259.28987757169773
18321,335.0591751880785
18322,475.57844664623497
18323,527.2410657280054
18324,532.8270387217804
18325,471.24397579860647
18326,503.87460492617663
18327,497.510258646384
18328,484.81209052938755
18329,496.106134287293
18330,508.31591132286655
18331,539.3745316571066
18332,518.3202973813895
18333,483.7971528133055
18334,485.55230826216916
18335,474.0751178487301
18312,429.06515466423457
18313,342.41644095929496
18314,289.7897758773262
18315,239.44293879586576
18316,201.539845182063
18317,180.4114057526026
18318,193.9912507991089
18319,224.97861198327595
18320,259.07690903435747
18321,334.7839733054191
18322,475.1878288283651
18323,526.8080146592733
18324,532.3893995969728
18325,470.85691811168033
18326,503.46074597179313
18327,497.1016270673652
18328,484.4138886297535
18329,495.6986559901292
18330,507.89840448783286
18331,538.9315147288662
18332,517.8945734131387
18333,483.39978453588185
18334,485.15349838242673
18335,473.68573479458536
18312,428.71245098734914
18313,342.13496497263077
18314,289.5515604958984
18315,239.24610993665993
18316,201.37417373645178
18317,180.26310248101487
18318,193.83178451130468
18319,224.79367320928213
18320,258.8639404970172
18321,334.5087714227598
18322,474.7972110104952
18323,526.3749635905414
18324,531.9517604721652
18325,470.4698604247543
18326,503.04688701740974
18327,496.69299548834647
18328,484.01568673011946
18329,495.29117769296556
18330,507.48089765279923
18331,538.4884978006261
18332,517.468849444888
18333,483.0024162584583
18334,484.75468850268436
18335,473.2963517404408
18312,428.35974731046383
18313,341.8534889859665
18314,289.3133451144705
18315,239.04928107745405
18316,201.20850229084056
18317,180.11479920942713
18318,193.67231822350044
18319,224.60873443528828
18320,258.6509719596769
18321,334.23356954010046
18322,474.40659319262534
18323,525.9419125218093
18324,531.5141213473578
18325,470.0828027378282
18326,502.63302806302625
18327,496.2843639093277
18328,483.6174848304854
18329,494.88369939580184
18330,507.0633908177656
18331,538.0454808723857
18332,517.0431254766371
18333,482.6050479810347
18334,484.355878622942
18335,472.90696868629607
18312,428.0070436335784
18313,341.5720129993024
18314,289.07512973304273
18315,238.85245221824823
18316,201.04283084522933
18317,179.9664959378394
18318,193.5128519356963
18319,224.4237956612945
18320,258.43800342233664
18321,333.95836765744116
18322,474.0159753747555
18323,525.5088614530773
18324,531.0764822225503
18325,469.69574505090213
18326,502.21916910864286
18327,495.8757323303089
18328,483.2192829308514
18329,494.4762210986381
18330,506.645883982732
18331,537.6024639441455
18332,516.6174015083864
18333,482.2076797036112
18334,483.95706874319956
18335,472.5175856321514
18312,427.654339956693
18313,341.2905370126381
18314,288.83691435161495
18315,238.65562335904232
18316,200.87715939961808
18317,179.81819266625166
18318,193.35338564789205
18319,224.2388568873007
18320,258.2250348849964
18321,333.68316577478174
18322,473.62535755688555
18323,525.0758103843452
18324,530.6388430977427
18325,469.3086873639761
18326,501.80531015425936
18327,495.4671007512902
18328,482.8210810312173
18329,494.0687428014744
18330,506.2283771476983
18331,537.1594470159051
18332,516.1916775401355
18333,481.8103114261876
18334,483.5582588634571
18335,472.1282025780068
18312,427.30163627980767
18313,341.0090610259739
18314,288.5986989701871
18315,238.45879449983653
18316,200.71148795400688
18317,179.66988939466393
18318,193.19391936008788
18319,224.05391811330688
18320,258.01206634765606
18321,333.40796389212244
18322,473.2347397390157
18323,524.6427593156134
18324,530.2012039729352
18325,468.9216296770501
18326,501.391451199876
18327,495.05846917227143
18328,482.4228791315834
18329,493.66126450431074
18330,505.81087031266475
18331,536.716430087665
18332,515.7659535718848
18333,481.41294314876404
18334,483.1594489837148
18335,471.73881952386216
18312,426.94893260292224
18313,340.72758503930964
18314,288.3604835887593
18315,238.26196564063062
18316,200.54581650839566
18317,179.5215861230762
18318,193.03445307228367
18319,223.86897933931303
18320,257.7990978103158
18321,333.132762009463
18322,472.84412192114576
18323,524.2097082468813
18324,529.7635648481277
18325,468.534571990124
18326,500.9775922454924
18327,494.64983759325264
18328,482.0246772319493
18329,493.25378620714696
18330,505.393363477631
18331,536.2734131594246
18332,515.3402296036339
18333,481.0155748713404
18334,482.7606391039724
18335,471.3494364697175
18312,426.5962289260369
18313,340.44610905264545
18314,288.12226820733144
18315,238.06513678142477
18316,200.38014506278444
18317,179.37328285148845
18318,192.87498678447946
18319,223.6840405653192
18320,257.58612927297554
18321,332.8575601268037
18322,472.4535041032759
18323,523.7766571781492
18324,529.3259257233201
18325,468.1475143031979
18326,500.5637332911091
18327,494.24120601423397
18328,481.6264753323153
18329,492.84630790998335
18330,504.9758566425974
18331,535.8303962311844
18332,514.9145056353831
18333,480.61820659391674
18334,482.36182922423006
18335,470.9600534155728
18312,426.24352524915145
18313,340.1646330659812
18314,287.8840528259036
18315,237.86830792221892
18316,200.2144736171732
18317,179.22497957990072
18318,192.71552049667525
18319,223.49910179132536
18320,257.3731607356353
18321,332.58235824414436
18322,472.06288628540597
18323,523.3436061094171
18324,528.8882865985127
18325,467.76045661627177
18326,500.14987433672553
18327,493.8325744352152
18328,481.22827343268125
18329,492.4388296128196
18330,504.5583498075638
18331,535.3873793029442
18332,514.4887816671323
18333,480.22083831649314
18334,481.96301934448763
18335,470.57067036142814
18312,425.8908215722661
18313,339.883157079317
18314,287.64583744447583
18315,237.67147906301307
18316,200.04880217156202
18317,179.07667630831298
18318,192.55605420887107
18319,223.31416301733157
18320,257.160192198295
18321,332.307156361485
18322,471.6722684675361
18323,522.9105550406852
18324,528.4506474737052
18325,467.37339892934585
18326,499.7360153823422
18327,493.42394285619645
18328,480.8300715330472
18329,492.0313513156559
18330,504.1408429725302
18331,534.9443623747039
18332,514.0630576988815
18333,479.8234700390696
18334,481.5642094647452
18335,470.1812873072836
18312,425.53811789538065
18313,339.6016810926527
18314,287.407622063048
18315,237.47465020380722
18316,199.88313072595076
18317,178.92837303672522
18318,192.39658792106684
18319,223.12922424333777
18320,256.9472236609547
18321,332.03195447882564
18322,471.28165064966623
18323,522.4775039719532
18324,528.0130083488975
18325,466.9863412424197
18326,499.32215642795865
18327,493.01531127717766
18328,480.43186963341327
18329,491.6238730184922
18330,503.7233361374965
18331,534.5013454464636
18332,513.6373337306306
18333,479.426101761646
18334,481.16539958500283
18335,469.7919042531388
18312,425.18541421849534
18313,339.3202051059886
18314,287.1694066816202
18315,237.27782134460136
18316,199.71745928033954
18317,178.7800697651375
18318,192.2371216332627
18319,222.94428546934395
18320,256.73425512361445
18321,331.7567525961663
18322,470.89103283179634
18323,522.0444529032211
18324,527.5753692240901
18325,466.5992835554936
18326,498.9082974735752
18327,492.6066796981589
18328,480.0336677337792
18329,491.21639472132847
18330,503.3058293024628
18331,534.0583285182233
18332,513.2116097623798
18333,479.02873348422247
18334,480.7665897052605
18335,469.4025211989942
18312,424.8327105416099
18313,339.03872911932433
18314,286.9311913001924
18315,237.0809924853955
18316,199.55178783472834
18317,178.63176649354978
18318,192.07765534545845
18319,222.75934669535013
18320,256.5212865862742
18321,331.48155071350703
18322,470.5004150139265
18323,521.6114018344891
18324,527.1377300992826
18325,466.21222586856766
18326,498.4944385191918
18327,492.19804811914025
18328,479.6354658341453
18329,490.80891642416486
18330,502.88832246742925
18331,533.6153115899831
18332,512.7858857941291
18333,478.63136520679893
18334,480.36777982551814
18335,469.0131381448496
18312,424.4800068647245
18313,338.75725313266014
18314,286.69297591876455
18315,236.88416362618966
18316,199.3861163891171
18317,178.48346322196204
18318,191.91818905765425
18319,222.57440792135628
18320,256.30831804893387
18321,331.2063488308477
18322,470.10979719605655
18323,521.178350765757
18324,526.7000909744751
18325,465.8251681816415
18326,498.0805795648083
18327,491.78941654012147
18328,479.2372639345112
18329,490.4014381270011
18330,502.4708156323956
18331,533.1722946617429
18332,512.3601618258782
18333,478.2339969293753
18334,479.9689699457757
18335,468.6237550907049
18312,424.1273031878392
18313,338.4757771459959
18314,286.45476053733677
18315,236.6873347669838
18316,199.22044494350592
18317,178.3351599503743
18318,191.75872276985007
18319,222.3894691473625
18320,256.09534951159367
18321,330.9311469481883
18322,469.7191793781867
18323,520.7452996970251
18324,526.2624518496676
18325,465.4381104947155
18326,497.66672061042493
18327,491.3807849611028
18328,478.8390620348772
18329,489.9939598298374
18330,502.05330879736204
18331,532.7292777335026
18332,511.9344378576275
18333,477.83662865195174
18334,479.5701600660334
18335,468.2343720365602
18312,423.77459951095375
18313,338.1943011593317
18314,286.21654515590893
18315,236.49050590777796
18316,199.05477349789467
18317,178.18685667878654
18318,191.59925648204586
18319,222.20453037336864
18320,255.88238097425335
18321,330.65594506552895
18322,469.32856156031676
18323,520.312248628293
18324,525.8248127248601
18325,465.0510528077894
18326,497.25286165604143
18327,490.972153382084
18328,478.44086013524316
18329,489.5864815326737
18330,501.6358019623284
18331,532.2862608052623
18332,511.5087138893766
18333,477.4392603745281
18334,479.1713501862909
18335,467.8449889824156
18312,423.4218958340684
18313,337.91282517266745
18314,285.9783297744811
18315,236.2936770485721
18316,198.88910205228348
18317,178.03855340719883
18318,191.43979019424165
18319,222.01959159937485
18320,255.66941243691312
18321,330.3807431828696
18322,468.9379437424469
18323,519.879197559561
18324,525.3871736000525
18325,464.6639951208633
18326,496.839002701658
18327,490.56352180306527
18328,478.0426582356091
18329,489.17900323551
18330,501.2182951272947
18331,531.843243877022
18332,511.08298992112583
18333,477.04189209710455
18334,478.7725403065486
18335,467.455605928271
18312,423.06919215718295
18313,337.6313491860032
18314,285.7401143930533
18315,236.0968481893662
18316,198.72343060667225
18317,177.89025013561107
18318,191.28032390643745
18319,221.834652825381
18320,255.4564438995728
18321,330.10554130021023
18322,468.54732592457697
18323,519.446146490829
18324,524.949534475245
18325,464.2769374339373
18326,496.42514374727455
18327,490.1548902240465
18328,477.64445633597506
18329,488.77152493834626
18330,500.800788292261
18331,531.4002269487818
18332,510.657265952875
18333,476.64452381968096
18334,478.3737304268062
18335,467.0662228741263
18312,422.7164884802976
18313,337.349873199339
18314,285.5018990116255
18315,235.9000193301604
18316,198.557759161061
18317,177.74194686402333
18318,191.12085761863324
18319,221.64971405138718
18320,255.24347536223257
18321,329.83033941755093
18322,468.15670810670713
18323,519.013095422097
18324,524.5118953504375
18325,463.88987974701126
18326,496.0112847928911
18327,489.74625864502775
18328,477.2462544363411
18329,488.3640466411826
18330,500.38328145722744
18331,530.9572100205415
18332,510.2315419846242
18333,476.2471555422574
18334,477.9749205470638
18335,466.67683981998164
18312,422.36378480341216
18313,337.06839721267477
18314,285.26368363019765
18315,235.7031904709545
18316,198.3920877154498
18317,177.5936435924356
18318,190.96139133082903
18319,221.46477527739336
18320,255.03050682489226
18321,329.5551375348915
18322,467.7660902888373
18323,518.5800443533649
18324,524.0742562256299
18325,463.5028220600851
18326,495.59742583850766
18327,489.33762706600896
18328,476.848052536707
18329,487.9565683440188
18330,499.9657746221938
18331,530.5141930923012
18332,509.80581801637334
18333,475.8497872648338
18334,477.57611066732136
18335,466.28745676583696
18312,422.01108112652685
18313,336.7869212260106
18314,285.02546824876987
18315,235.50636161174867
18316,198.22641626983858
18317,177.44534032084786
18318,190.80192504302485
18319,221.27983650339957
18320,254.81753828755203
18321,329.2799356522322
18322,467.37547247096734
18323,518.1469932846329
18324,523.6366171008225
18325,463.1157643731591
18326,495.1835668841242
18327,488.9289954869903
18328,476.44985063707304
18329,487.5490900468552
18330,499.5482677871602
18331,530.0711761640611
18332,509.3800940481226
18333,475.4524189874103
18334,477.177300787579
18335,465.8980737116924
18312,421.6583774496414
18313,336.50544523934633
18314,284.787252867342
18315,235.3095327525428
18316,198.06074482422733
18317,177.2970370492601
18318,190.64245875522062
18319,221.09489772940572
18320,254.6045697502117
18321,329.0047337695728
18322,466.9848546530975
18323,517.7139422159008
18324,523.1989779760149
18325,462.72870668623295
18326,494.7697079297408
18327,488.5203639079715
18328,476.051648737439
18329,487.14161174969144
18330,499.1307609521266
18331,529.6281592358207
18332,508.95437007987175
18333,475.05505070998663
18334,476.7784909078366
18335,465.5086906575476
18336,421.305673772756
18337,336.2239692526821
18338,284.54903748591425
18339,235.11270389333697
18340,197.89507337861613
18341,177.1487337776724
18342,190.48299246741644
18343,220.90995895541192
18344,254.39160121287148
18345,328.72953188691355
18346,466.59423683522755
18347,517.2808911471689
18348,522.7613388512075
18349,462.3416489993069
18350,494.35584897535733
18351,488.1117323289527
18352,475.65344683780506
18353,486.7341334525278
18354,498.7132541170929
18355,529.1851423075805
18356,508.528646111621
18357,474.657682432563
18358,476.3796810280943
18359,465.119307603403
18336,420.95297009587057
18337,335.9424932660179
18338,284.31082210448636
18339,234.9158750341311
18340,197.7294019330049
18341,177.00043050608463
18342,190.32352617961223
18343,220.72502018141807
18344,254.17863267553122
18345,328.4543300042542
18346,466.2036190173577
18347,516.8478400784368
18348,522.3236997263999
18349,461.9545913123809
18350,493.9419900209738
18351,487.7031007499339
18352,475.25524493817096
18353,486.32665515536405
18354,498.2957472820592
18355,528.7421253793401
18356,508.10292214337017
18357,474.26031415513944
18358,475.98087114835187
18359,464.7299245492584
18336,420.60026641898526
18337,335.6610172793537
18338,284.0726067230586
18339,234.71904617492527
18340,197.56373048739368
18341,176.85212723449692
18342,190.16405989180802
18343,220.54008140742425
18344,253.96566413819093
18345,328.17912812159483
18346,465.81300119948776
18347,516.4147890097049
18348,521.8860606015924
18349,461.5675336254548
18350,493.52813106659045
18351,487.29446917091525
18352,474.857043038537
18353,485.91917685820033
18354,497.87824044702563
18355,528.2991084511
18356,507.6771981751194
18357,473.86294587771584
18358,475.58206126860944
18359,464.3405414951137
18336,420.24756274209983
18337,335.37954129268945
18338,283.83439134163075
18339,234.52221731571936
18340,197.39805904178246
18341,176.70382396290915
18342,190.00459360400382
18343,220.3551426334304
18344,253.75269560085064
18345,327.90392623893547
18346,465.4223833816179
18347,515.9817379409728
18348,521.4484214767848
18349,461.18047593852873
18350,493.1142721122069
18351,486.88583759189646
18352,474.4588411389029
18353,485.5116985610366
18354,497.460733611992
18355,527.8560915228596
18356,507.2514742068685
18357,473.46557760029225
18358,475.18325138886706
18359,463.95115844096904
18336,419.89485906521446
18337,335.0980653060252
18338,283.5961759602029
18339,234.32538845651356
18340,197.23238759617126
18341,176.55552069132142
18342,189.84512731619964
18343,220.17020385943658
18344,253.53972706351038
18345,327.6287243562761
18346,465.03176556374797
18347,515.5486868722408
18348,521.0107823519774
18349,460.7934182516027
18350,492.70041315782356
18351,486.47720601287773
18352,474.0606392392689
18353,485.10422026387295
18354,497.0432267769584
18355,527.4130745946194
18356,506.82575023861773
18357,473.0682093228687
18358,474.7844415091247
18359,463.5617753868244
18336,419.54215538832904
18337,334.81658931936096
18338,283.35796057877513
18339,234.12855959730766
18340,197.06671615056
18341,176.40721741973368
18342,189.6856610283954
