ID,Count
18294,462.5558570838381
18294,451.6222428093977
18295,408.55279682677747
18295,326.0465062534995
18295,275.93576905385453
18295,227.99586790502013
18295,191.90481102014112
18295,171.78646086363344
18295,184.71709299237403
18295,214.22303851241992
18295,246.69119509845473
18295,318.77892469209047
18295,452.47048000855835
18295,501.622854804501
18295,506.9374099523046
18295,448.34661754414253
18295,479.3917511671042
18295,473.33664325280347
18295,461.25546870916264
18295,472.00074414461244
18295,483.61725812888244
18295,513.1667655763694
18295,493.1355392747438
18295,460.2898459842202
18295,461.959719869459
18295,451.04019672424516
18296,410.4915135965373
18296,327.5937036642255
18296,277.24517461170734
18296,229.07778293773208
18296,192.81546217272665
18296,172.60164385853832
18296,185.59363606985892
18296,215.23959696082295
18296,247.86182557902941
18296,320.29163504910366
18296,454.61760056244316
18296,504.00321946791223
18296,509.34299391972957
18296,450.47416902059575
18296,481.6666219659113
18296,475.5827805822833
18296,463.44427691039255
18296,474.2405421954877
18296,485.91218034153655
18296,515.6019098755482
18296,495.47562884745537
18296,462.47407198950225
18296,464.1518699729968
18296,453.1805301157109
18297,411.02788142180486
18297,328.021753250114
18297,277.6074364038441
18297,229.37710691443235
18297,193.06740406847356
18297,172.82717341344406
18297,185.8361415825554
18297,215.52083930252655
18297,248.18569368336088
18297,320.7101434032411
18297,455.21162564131885
18297,504.661774156133
18297,510.0085258123877
18297,451.06278009384266
18297,482.29599058857605
18297,476.20419976710565
18297,464.04983534633
18297,474.8602075475006
18297,486.54709641363104
18297,516.2756199668501
18297,496.12304097831657
18297,463.07836270933296
18297,464.75835298383913
18297,453.7726774496766
18298,409.9776432015085
18298,327.18360820467274
18298,276.89810754045584
18298,228.79101381605366
18298,192.57408773639236
18298,172.385573922926
18298,185.36130221660466
18298,214.97015105743014
18298,247.55154180944083
18298,319.890680623554
18298,454.0484912916053
18298,503.3722872198504
18298,508.7053771193298
18298,449.9102466701512
18298,481.0636516020828
18298,474.9874262248071
18298,462.8641180380124
18298,473.64686810799805
18298,485.30389521068525
18298,514.9564579031457
18298,494.85537179294965
18298,461.8951276601016
18298,463.5708253061128
18298,452.6132198295869
18299,412.25625528219746
18299,329.0020598559305
18299,278.4370777341341
18299,230.06260990593626
18299,193.64439400801538
18299,173.3436745847326
18299,186.39152059442824
18299,216.16493226394152
18299,248.92740691602398
18299,321.66859895997015
18299,456.57204445269093
18299,506.16997678600904
18299,511.53270743120686
18299,452.4107999083298
18299,483.7373521472173
18299,477.62735575637726
18299,465.4366675137419
18299,476.2793469603166
18299,488.0011625782352
18299,517.8185310563157
18299,497.60572525016727
18299,464.46229159050245
18299,466.1473025855782
18299,455.1287959047347
18300,411.0401699675368
18300,328.0315601525118
18300,277.61573606387196
18300,229.38396462700027
18300,193.07317622586606
18300,172.83234044643677
18300,185.8416975460988
18300,215.5272827527392
18300,248.193113718314
18300,320.71973170963605
18300,455.22523515330647
18300,504.67686208464403
18300,510.02377359332036
18300,451.07626556733896
18300,482.3104098447983
18300,476.2184368963883
18300,464.06370909524423
18300,474.87440449530027
18300,486.5616427656312
18300,516.2910551157853
18300,496.1378736233836
18300,463.092207414023
18300,464.77224791538305
18300,453.786243941272
18301,409.5041183409469
18301,326.8057105923948
18301,276.57828976517675
18301,228.52675981413051
18301,192.35166434439697
18301,172.18646829800156
18301,185.1472096038948
18301,214.72186017500673
18301,247.26561936644677
18301,319.5212063547759
18301,453.5240645281161
18301,502.7908913899339
18301,508.1178215616991
18301,449.39059958609056
18301,480.5080222834515
18301,474.4388149566042
18301,462.3295092109521
18301,473.0998051866523
18301,484.7433684036255
18301,514.361682336801
18301,494.28381301453294
18301,461.36163801854116
18301,463.03540023098105
18301,452.0904508070263
18302,409.4148471718842
18302,326.7344675290549
18302,276.5179961901946
18302,228.47694138716733
18302,192.30973202387054
18302,172.14893195432813
18302,185.10684784168106
18302,214.67505119159821
18302,247.21171590144797
18302,319.4515513003966
18302,453.4251970891206
18302,502.6812838703556
18302,508.00705278082296
18302,449.29263323509673
18302,480.40327238968484
18302,474.3353881392343
18302,462.2287222006855
18302,472.9966702710294
18302,484.6376952119416
18302,514.2495524053871
18302,494.17606002290165
18302,461.2610620024722
18302,462.9344593377283
18302,451.9918958932708
18303,410.3655931513157
18303,327.493212561119
18303,277.16012818646755
18303,229.0075121149198
18303,192.75631500880678
18303,172.5486973904123
18303,185.53670423933346
18303,215.17357107482798
18303,247.78579265168122
18303,320.193383894207
18303,454.47814420641066
18303,503.84861381179905
18303,509.18675025953075
18303,450.335983684127
18303,481.5188681793471
18303,475.4368930462757
18303,463.30211292465583
18303,474.09506639821194
18303,485.76312420746183
18303,515.4437462597409
18303,495.3236390749159
18303,462.332205619262
18303,464.0094889293416
18303,453.0415145886469
18304,410.87852490328675
18304,327.9025589344044
18304,277.5065613000127
18304,229.2937574199942
18304,192.99724854712247
18304,172.76437264957116
18304,185.76861370822826
18304,215.44252480445655
18304,248.09550965247155
18304,320.59360593063354
18304,455.0462139340655
18304,504.4783935899379
18304,509.82320237990814
18304,450.8988759658919
18304,482.1207371488328
18304,476.0311599209159
18304,463.88121207049176
18304,474.6876560720709
18304,486.37029823594037
18304,516.0880192402831
18304,495.9427631589608
18304,462.91009244062013
18304,464.5894722516763
18304,453.60778861763913
18305,410.6057378230846
18305,327.68486057291517
18305,277.32232143346874
18305,229.14152660041094
18305,192.86911540623703
18305,172.64967235271547
18305,185.64527974294353
18305,215.2994899809485
18305,247.93079612867444
18305,320.38076006891833
18305,454.74410340617806
18305,504.1434644571855
18305,509.4847247658025
18305,450.5995189044097
18305,481.8006515268776
18305,475.7151172408303
18305,463.5732358835369
18305,474.3725053599757
18305,486.04739128045014
18305,515.7453823406568
18305,495.61350093153885
18305,462.60276099139753
18305,464.2810258424656
18305,453.3066330772197
18306,412.6524919896831
18306,329.31827747854504
18306,278.70469524025964
18306,230.2837326903614
18306,193.83051372390003
18306,173.5102824311894
18306,186.57066927071216
18306,216.37269740985903
18306,249.1666614448651
18306,321.97776808698836
18306,457.0108749162822
18306,506.65647789414254
18306,512.0243628837724
18306,452.84563082596844
18306,484.2022923227677
18306,478.08642335917307
18306,465.8840181368452
18306,476.73711893555026
18306,488.4702008800963
18306,518.3162280765351
18306,498.0839948984086
18306,464.90870570020485
18306,466.5953362297332
18306,455.56623920186007
18307,410.9051435336385
18307,327.92380199404033
18307,277.5245394714861
18307,229.3086121407956
18307,193.00975181051203
18307,172.77556513273777
18307,185.78064866688283
18307,215.45648217770008
18307,248.111582438619
18307,320.61437548214855
18307,455.0756939536516
18307,504.5110760570554
18307,509.85623110870847
18307,450.9280873015492
18307,482.1519711825174
18307,476.06199944333883
18307,463.9112644625318
18307,474.71840855603807
18307,486.4018075760448
18307,516.121453833187
18307,495.9748926480629
18307,462.94008191899377
18307,464.61957052811965
18307,453.63717544931336
18308,409.72069320363244
18308,326.97854866343346
18308,276.7245640086944
18308,228.64762099576467
18308,192.45339356622145
18308,172.27753273192968
18308,185.24512859835824
18308,214.83542034522281
18308,247.396390987934
18308,319.69019186259396
18308,453.7639202648488
18308,503.0568029238728
18308,508.3865503546564
18308,449.62826925298396
18308,480.76214905357267
18308,474.6897318988274
18308,462.57402189223717
18308,473.35001396540633
18308,484.99973512558927
18308,514.6337133268045
18308,494.5452254012141
18308,461.605638820797
18308,463.28028623757325
18308,452.3295483470013
18309,409.93231064372117
18309,327.1474304518807
18309,276.86749001857527
18309,228.76571565156343
18309,192.55279419488977
18309,172.366512690878
18309,185.34080621619194
18309,214.9463811105636
18309,247.52416923251985
18309,319.8553092734195
18309,453.998285677199
18309,503.3166277133448
18309,508.649127915776
18309,449.8604986348755
18309,481.0104588337764
18309,474.9349053244491
18309,462.8129376511631
18309,473.59449543749923
18309,485.2502335848897
18309,514.899517497314
18309,494.8006540294077
18309,461.8440544176613
18309,463.5195667763486
18309,452.5631729178017
18310,410.51225705988725
18310,327.61025803322116
18310,277.25918470674713
18310,229.0893589787397
18310,192.8252057614256
18310,172.6103659776442
18310,185.60301471633585
18310,215.25047371355265
18310,247.87435083844272
18310,320.3078204209637
18310,454.6405738596324
18310,504.0286883800944
18310,509.368732667979
18310,450.4969329367931
18310,481.69096213760486
18310,475.606813317802
18310,463.4676962480754
18310,474.264507103361
18310,485.9367350550212
18310,515.6279649070567
18310,495.50066683291277
18310,462.4974422995937
18310,464.17532506764474
18310,453.2034307930843
18311,410.9100041909769
18311,327.927681052893
18311,277.5278223500545
18311,229.31132466607278
18311,193.01203495123514
18311,172.77760892029258
18311,185.78284629348227
18311,215.4590308440959
18311,248.11451738699554
18311,320.6181680767206
18311,455.08107711092316
18311,504.5170439927279
18311,509.86226227300574
18311,450.9334213961721
18311,482.157674629052
18311,476.06763085070264
18311,463.91675213706554
18311,474.7240240698678
18311,486.40756129451887
18311,516.1275591097249
18311,495.98075960796734
18311,462.9455581052665
18311,464.62506658131
18311,453.6425415901381
18312,410.96323298315014
18312,327.97016041383466
18312,277.56377297337224
18312,229.34102938175045
18312,193.03703750018877
18312,172.79999032581594
18312,185.8069123819538
18312,215.48694115014263
18312,248.1466578458465
18312,320.65970057206374
18312,455.14002777123426
18312,504.58239852926545
18312,509.9283092227482
18312,450.99183477410554
18312,482.2201327595326
18312,476.129300084171
18312,463.9768473601881
18312,474.7855192541152
18312,486.4705699502526
18312,516.1944176585519
18312,496.04500836440013
18312,463.0055275210718
18312,464.68525355864153
18312,453.70130590427243
18313,412.9948631415625
18313,329.59150756968455
18313,278.93593205427607
18313,230.47479540863105
18313,193.99133179125994
18313,173.65424112866987
18313,186.72546396160848
18313,216.55221836534943
18313,249.37339102615886
18313,322.2449078752592
18313,457.3900495067762
18313,507.0768426448979
18313,512.4491812825796
18313,453.22134958026913
18313,484.6040271960163
18313,478.4830839940675
18313,466.27055463190584
18313,477.13266007421316
18313,488.87547676859936
18313,518.7462667349441
18313,498.49724719756205
18313,465.29443299418506
18313,466.982462894003
18313,455.94421520128003
18314,410.99832093939625
18314,327.9981624386268
18314,277.5874713111795
18314,229.36061047163525
18314,193.05351896271895
18314,172.81474395342363
18314,185.8227765378895
18314,215.50533938082572
18314,248.1678445564189
18314,320.68707843129926
18314,455.1788875331267
18314,504.62547967059686
18314,509.97184679683437
18314,451.03034036413374
18314,482.2613046152153
18314,476.1699519058135
18314,464.01646160791836
18314,474.82605634402705
18314,486.5121047073877
18314,516.2384902316865
18314,496.08736058511647
18314,463.045058837714
18314,464.72492828994706
18314,453.740042828388
18315,409.90582705327915
18315,327.1262951611576
18315,276.8496030527958
18315,228.75093629076852
18315,192.5403543622454
18315,172.35537698869132
18315,185.32883231250935
18315,214.93249454496117
18315,247.50817798578896
18315,319.8346450886467
18315,453.968955213737
18315,503.28411104880064
18315,508.6162667461813
18315,449.83143549227225
18315,480.9793832545665
18315,474.904222255092
18315,462.7830377189699
18315,473.5638989650399
18315,485.21888409592657
18315,514.8662525226191
18315,494.7686875375467
18315,461.81421707996503
18315,463.48962119252997
18315,452.53393516949666
18316,410.2820533676618
18316,327.4265434431859
18316,277.1037055781091
18316,228.96089212938375
18316,192.7170748260953
18316,172.51357095415563
18316,185.4989337819884
18316,215.12976732062532
18316,247.7353498956215
18316,320.1282008319222
18316,454.3856242523111
18316,503.74604331150704
18316,509.0830930532103
18316,450.2443069663992
18316,481.4208434356934
18316,475.34010643490035
18316,463.20779663955295
18316,473.99855294791485
18316,485.66423544344116
18316,515.3388152914363
18316,495.2228040382131
18316,462.2380867821123
18316,463.91502864084424
18316,452.94928709504944
18317,410.73738155319046
18317,327.78991915678625
18317,277.41123335425357
18317,229.21499134409368
18317,192.93095090300557
18317,172.70502532218578
18317,185.7047992158848
18317,215.3685168486714
18317,248.01028487372588
18317,320.4834768953641
18317,454.88989827580997
18317,504.3050971867266
18317,509.64806994932496
18317,450.7439849846134
18317,481.95512095848045
18317,475.867635597815
18317,463.7218614489575
18317,474.5245932640472
18317,486.20322225333325
18317,515.9107347448296
18317,495.7723988814295
18317,462.75107541422324
18317,464.42987833143303
18317,453.45196708150416
18318,411.0469435111928
18318,328.03696579472296
18318,277.6203109021609
18318,229.38774465243796
18318,193.0763578847002
18318,172.83518855591296
18318,185.84476003717245
18318,215.53083443348837
18318,248.19720370030052
18318,320.72501686000044
18318,455.23273682401634
18318,504.6851786702415
18318,510.03217829083775
18318,451.08369886705094
18318,482.31835785293845
18318,476.22628451471815
18318,464.07135641543925
18318,474.8822299652786
18318,486.56966082996996
18318,516.2995630920284
18318,496.1460494947264
18318,463.0998387248118
18318,464.7799069116111
18318,453.7937218988013
18319,411.2256563841569
18319,328.1795880171261
18319,277.7410132310255
18319,229.48747667457488
18319,193.16030262912344
18319,172.91033294898946
18319,185.92556066473054
18319,215.62454181957156
18319,248.30511360216238
18319,320.86446003090657
18319,455.4306605686138
18319,504.9046030927954
18319,510.25392745434647
18319,451.2798187142955
18319,482.5280577443399
18319,476.4333357258513
18319,464.27312296953846
18319,475.08869681529745
18319,486.78120908098293
18319,516.5240371568202
18319,496.361761318679
18319,463.30118288745336
18319,464.98198152564566
18319,453.9910199959013
18320,413.2856372737166
18320,329.82356053966566
18320,279.132320340931
18320,230.63706403373834
18320,194.1279137833892
18320,173.77650454104008
18320,186.85693032978918
18320,216.70468462820372
18320,249.54896544082922
18320,322.4717883810256
18320,457.71208061798563
18320,507.4338563562403
18320,512.8099774552657
18320,453.5404456668293
18320,484.94521864419664
18320,478.81996591661846
18320,466.5988381723856
18320,477.46859121413115
18320,489.21967558358574
18320,519.1114964483858
18320,498.84822033880755
18320,465.6220292841748
18320,467.3112476622839
18320,456.2652283549966
18321,411.18218616180104
18321,328.1448965054408
18321,277.71165352689457
18321,229.46321779995446
18321,193.139883861045
18321,172.89205478345133
18321,185.9059066734529
18321,215.6017483809017
18321,248.2788655353582
18321,320.830541793542
18321,455.38251748275525
18321,504.85123016962245
18321,510.19998905984215
18321,451.23211440947
18321,482.4770502217366
18321,476.38297246976504
18321,464.22404515647895
18321,475.03847569954587
18321,486.7297519623211
18321,516.4694359557552
18321,496.30929145013243
18321,463.25220781713574
18321,464.93282877990964
18321,453.94302909290104
18322,410.1019936590879
18322,327.2828463755033
18322,276.98209359907764
18322,228.8604084958121
18322,192.63249744805609
18322,172.43786024963887
18322,185.41752421585363
18322,215.03535372663222
18322,247.6266267512882
18322,319.9877067740541
18322,454.18620889301997
18322,503.52496523848527
18322,508.8596727192653
18322,450.0467090991906
18322,481.20956318090555
18322,475.1314948216562
18322,463.00450951015637
18322,473.7905300997115
18322,485.4510928992306
18322,515.1126495205074
18322,495.00546654308664
18322,462.0352252274463
18322,463.71143112987716
18322,452.7505020983292
18323,410.55757493816213
18323,327.6464240709942
18323,277.2897923141134
18323,229.11464895122094
18323,192.84649240768942
18323,172.62942103731615
18323,185.62350407976825
18323,215.27423596327503
18323,247.90171455162198
18323,320.3431803172072
18323,454.6907632165411
18323,504.0843298630324
18323,509.4249636570105
18323,450.54666486274385
18323,481.7441376811187
18323,475.65931721093045
18323,463.5188600617781
18323,474.31686281463
18323,485.99037930419956
18323,515.6848868745421
18323,495.5553668778407
18323,462.5484990035826
18323,464.2265669989582
18323,453.2534614987629
18324,410.97778678300705
18324,327.9817751075363
18324,277.57360258165636
18324,229.3491512359037
18324,193.0438736893738
18324,172.8061098427767
18324,185.81349252440407
18324,215.49457237737076
18324,248.15544568014312
18324,320.6710563740669
18324,455.156146042504
18324,504.600267746388
18324,509.9463677592746
18324,451.00780614179405
18324,482.23721004220886
18324,476.1461616668706
18324,463.993278577467
18324,474.8023332483309
18324,486.48779775737285
18324,516.2126981022484
18324,496.0625752394692
18324,463.02192434015285
18324,464.70170986332766
18324,453.7173732248282
18325,411.2368061856969
18325,328.18848614208264
18325,277.74854378542784
18325,229.49369890264143
18325,193.16553989729067
18325,172.91502116789474
18325,185.93060177311094
18325,215.63038817378396
18325,248.31184604381588
18325,320.8731598165232
18325,455.4430089262655
18325,504.9182928663631
18325,510.2677622672717
18325,451.29205452774625
18325,482.54114080955674
18325,476.44625354130835
18325,464.28571107804066
18325,475.101578172774
18325,486.7944074643776
18325,516.538041974894
18325,496.3752194651852
18325,463.31374464317616
18325,464.99458885384416
18325,454.00332931973685
18326,411.45914524620184
18326,328.3659243445485
18326,277.8987111570079
18326,229.6177768369078
18326,193.2699766695267
18326,173.00850930605597
18326,186.03112690776703
18326,215.7469707782633
18326,248.44609818693925
18326,321.04664291876924
18326,455.68924848749896
18326,505.19128170680506
18326,510.54364334883337
18326,451.5360498363076
18326,482.8020312315443
18326,476.703848704971
18326,464.5367315296497
18326,475.3584463250076
18326,487.05759745512427
18326,516.8173131423584
18326,496.64358941236355
18326,463.56423959195877
18326,465.245992566913
18326,454.24879050460345
18327,413.54447781378383
18327,330.0301288324816
18327,279.30714074123307
18327,230.7815118848851
18327,194.24949597622145
18327,173.885340658799
18327,186.9739587101629
18327,216.8404066387103
18327,249.70525780417873
18327,322.67375226346684
18327,457.9987454121556
18327,507.75166186792967
18327,513.1311500282882
18327,453.8244977685988
18327,485.2489395359385
18327,479.1198505663498
18327,466.89106873733823
18327,477.76762949871875
18327,489.52607356507593
18327,519.4366156588721
18327,499.1606486719474
18327,465.9136480743223
18327,467.60392440886113
18327,456.5509869864854
18328,411.39887331433715
18328,328.3178241896548
18328,277.8580036107602
18328,229.58414164575865
18328,193.24166582749078
18328,172.98316643251584
18328,186.0038764370089
18328,215.71536742985555
18328,248.40970495938564
18328,320.9996149170565
18328,455.6224975800186
18328,505.11727957351565
18328,510.46885718344765
18328,451.4699073034593
18328,482.73130875164145
18328,476.6340195075386
18328,464.4686846128297
18328,475.2888142066813
18328,486.9862516054399
18328,516.7416079885319
18328,496.57083937404764
18328,463.4963351290579
18328,465.17784175512946
18328,454.18225060029647
18329,410.31248618988883
18329,327.45083042748666
18329,277.12425984740037
18329,228.97787538777862
18329,192.73136968600977
18329,172.52636721173872
18329,185.51269323363576
18329,215.14572465024986
18329,247.75372575632719
18329,320.15194645897515
18329,454.41932847313166
18329,503.783408859568
18329,509.1208544788991
18329,450.27770400348675
18329,481.4565530038416
18329,475.3753649621447
18329,463.2421552482555
18329,474.03371196493583
18329,485.7002597667523
18329,515.3770407376232
18329,495.25953737186586
18329,462.2723734622295
18329,463.94943970874056
18329,452.98288477503297
18330,410.80290992345385
18330,327.8422142245249
18330,277.45549108883256
18330,229.25155992902722
18330,192.96173079145458
18330,172.73257839953868
18330,185.734426255909
18330,215.4028763897041
18330,248.04985202905732
18330,320.53460630525103
18330,454.9624706663983
18330,504.3855531973512
18330,509.72937836908795
18330,450.8158959429742
18330,482.0320112904417
18330,475.9435547423154
18330,463.7958428765096
18330,474.60029814176954
18330,486.28079032042905
18330,515.9930422998941
18330,495.85149359931813
18330,462.82490196415847
18330,464.50397271484076
18330,453.52431006690085
18331,411.2167396449574
18331,328.172471992745
18331,277.7349908826103
18331,229.48250062323348
18331,193.15611427167173
18331,172.90658367819407
18331,185.92152918053392
18331,215.6198663627401
18331,248.29972952190005
18331,320.8575026228167
18331,455.4207853179803
18331,504.89365508262983
18331,510.24286345304694
18331,451.2700334677113
18331,482.5175949320602
18331,476.4230050674047
18331,464.2630559849265
18331,475.0783953130922
18331,486.77065404624426
18331,516.5128371986997
18331,496.3509985457207
18331,463.29113697773334
18331,464.9718991706239
18331,453.98117596146096
18332,411.450660083122
18332,328.3591527404898
18332,277.8929802942695
18332,229.61304162976754
18332,193.26599103136692
18332,173.00494150246567
18332,186.02729055009218
18332,215.7425216166583
18332,248.44097469974975
18332,321.0400222538675
18332,455.6798512055773
18332,505.18086358762764
18332,510.5331148525701
18332,451.5267382021792
18332,482.79207482635167
18332,476.69401805727784
18332,464.5271517938019
18332,475.34864342237415
18332,487.04755329110105
18332,516.8066552696748
18332,496.6333475647891
18332,463.554679910964
18332,465.23639820459346
18332,454.2394229279903
18333,411.68604746968913
18333,328.5470041898067
18333,278.0519604800435
18333,229.74440127755634
18333,193.37655684388017
18333,173.10391614266982
18333,186.13371516427054
18333,215.86594605915286
18333,248.58310564623787
18333,321.2236864915347
18333,455.9405417322736
18333,505.4698732180889
18333,510.8251864599821
18333,451.7850527686188
18333,483.0682760231751
18333,476.9667306082312
18333,464.79290378512974
18333,475.62058629606133
18333,487.32618901058197
18333,517.1023159156437
18333,496.91746723479224
18333,463.81987555948535
18333,465.5025559496976
18333,454.49928939804823
18334,413.7867413931275
18334,330.2234678433781
18334,279.4707650943134
18334,230.91670884220184
18334,194.36329166376078
18334,173.98720656992447
18334,187.08349222568862
18334,216.9674365856131
18334,249.85154071395516
18334,322.8627817448829
18334,458.2670512930249
18334,508.04911411701335
18334,513.4317537015273
18334,454.0903582820906
18334,485.5332091883497
18334,479.4005296617314
18334,467.16458393955753
18334,478.0475164328372
18334,489.8128488580043
18334,519.7409132145232
18334,499.45306811387564
18334,466.18659068171564
18334,467.87785721783325
18334,456.81844473817625
18335,411.6260264726259
18335,328.4991042940127
18335,278.0114224146755
18335,229.71090612240317
18335,193.34836387056524
18335,173.07867878107763
18335,186.10657814750758
18335,215.8344742874129
18335,248.5468639374268
18335,321.1768542851433
18335,455.8740687340154
18335,505.39617918361165
18335,510.75071165762995
18335,451.7191856120995
18335,482.9978479876495
18335,476.89719213610397
18335,464.7251401733081
18335,475.5512440825256
18335,487.25514020059853
18335,517.0269259509466
18335,496.8450200823446
18335,463.75225380849326
18335,465.43468887546624
18335,454.43302652447767
18336,410.53252978587113
18336,327.6264367291708
18336,277.27287686668
18336,229.10067232132695
18336,192.83472823607025
18336,172.61889016319833
18336,185.61218053049708
18336,215.26110363701153
18336,247.88659185855005
18336,320.3236384935357
18336,454.6630258171963
18336,504.05357931894406
18336,509.3938873194285
18336,450.5191802649079
18336,481.71474995079757
18336,475.63030067155717
18336,463.49058412400797
18336,474.2879281687032
18336,485.9607325413467
18336,515.6534286642585
18336,495.5251366241814
18336,462.52028226053204
18336,464.19824788909955
18336,453.22581177881466
18337,411.0370161370821
18337,328.029043230809
18337,277.6136059728807
18337,229.38220460891367
18337,193.07169481332375
18337,172.8310143378501
18337,185.84027161927145
18337,215.5256290542498
18337,248.19120938132244
18337,320.7172708901561
18337,455.22174229952896
18337,504.67298979825034
18337,510.01986028112543
18337,451.0728045477899
18337,482.3067091717976
18337,476.2147829658991
18337,464.06014842559296
18337,474.8707608773075
18337,486.5579094737557
18337,516.2870937159707
18337,496.13406685497046
18337,463.08865419851315
18337,464.7686818092526
18337,453.78276212859134
18338,411.4518620169092
18338,328.36011194653395
18338,277.89379207802546
18338,229.61371237768338
18338,193.26655560191466
18338,173.0054468862327
18338,186.02783397487565
18338,215.7431518458722
18338,248.4417004480121
18338,321.0409600791944
18338,455.68118234212034
18338,505.18233932702356
18338,510.53460622701607
18338,451.52805720660695
18338,482.7934851633937
18338,476.69541058061543
18338,464.52850877516806
18338,475.35003201559005
18338,487.04897605928943
18338,516.8081649704499
18338,496.63479833509564
18338,463.5560340515355
18338,465.2377572578173
18338,454.24074985673985
18339,411.6744967431878
18339,328.5377861057556
18339,278.0441591416974
18339,229.73795531039107
18339,193.37113125383743
18339,173.09905934462193
18339,186.12849278753524
18339,215.8598894815272
18339,248.5761311192073
18339,321.21467387871667
18339,455.9277493519371
18339,505.4556911871551
18339,510.8108541743603
18339,451.77237697935163
18339,483.0547225166325
18339,476.9533482935053
18339,464.77986303297314
18339,475.6072417502733
18339,487.3125160392466
18339,517.0878075118221
18339,496.903525159774
18339,463.8068621077023
18339,465.4894952867421
18339,454.4865374551074
18340,411.91272308756083
18340,328.7279031919282
18340,278.2050567540844
18340,229.8708992592883
18340,193.48303057738144
18340,173.19922769716337
18340,186.23620096662145
18340,215.98480252028662
18340,248.7199762771741
18340,321.40055325215974
18340,456.19158401229527
18340,505.7481865020377
18340,511.10644839605413
18340,452.03380702349557
18340,483.33425491805076
18340,477.22934997322875
18340,465.04882020322407
18340,475.88246446981475
18340,487.59451232558854
18340,517.3870340587127
18340,497.19107153741305
18340,464.0752562252129
18340,465.7588631044804
18340,454.7495381200531
18341,414.0212984539402
18341,330.4106566493024
18341,279.6291844796781
18341,231.04760512064757
18341,194.47346745689765
